FileID,FileName,TimeTaken (ms),TrialNum,Method,EncryptionMethod
6,dataset_6.csv,7665.80,5,JS,caesar
6,dataset_6.csv,9147.20,5,WASM,caesar
6,dataset_6.csv,7540.10,6,JS,caesar
6,dataset_6.csv,11795.50,6,WASM,caesar
6,dataset_6.csv,9974.70,7,JS,caesar
6,dataset_6.csv,9079.10,7,WASM,caesar
6,dataset_6.csv,7506.60,8,JS,caesar
6,dataset_6.csv,9290.80,8,WASM,caesar
6,dataset_6.csv,7501.30,9,JS,caesar
6,dataset_6.csv,11148.50,9,WASM,caesar
6,dataset_6.csv,8612.10,10,JS,caesar
6,dataset_6.csv,8984.70,10,WASM,caesar
7,dataset_7.csv,8332.40,1,JS,caesar
7,dataset_7.csv,9150.80,1,WASM,caesar
7,dataset_7.csv,7587.60,2,JS,caesar
7,dataset_7.csv,9047.50,2,WASM,caesar
7,dataset_7.csv,7535.00,3,JS,caesar
7,dataset_7.csv,9443.30,3,WASM,caesar
7,dataset_7.csv,8072.70,4,JS,caesar
7,dataset_7.csv,10664.20,4,WASM,caesar
7,dataset_7.csv,7589.70,5,JS,caesar
7,dataset_7.csv,9025.80,5,WASM,caesar
7,dataset_7.csv,7534.40,6,JS,caesar
7,dataset_7.csv,9321.20,6,WASM,caesar
7,dataset_7.csv,8660.80,7,JS,caesar
7,dataset_7.csv,8953.10,7,WASM,caesar
7,dataset_7.csv,7433.50,8,JS,caesar
7,dataset_7.csv,9291.90,8,WASM,caesar
7,dataset_7.csv,7478.80,9,JS,caesar
7,dataset_7.csv,9115.40,9,WASM,caesar
7,dataset_7.csv,8220.10,10,JS,caesar
7,dataset_7.csv,9295.70,10,WASM,caesar
8,dataset_8.csv,8283.30,1,JS,caesar
8,dataset_8.csv,10800.60,1,WASM,caesar
8,dataset_8.csv,8505.20,2,JS,caesar
8,dataset_8.csv,8978.50,2,WASM,caesar
8,dataset_8.csv,7538.00,3,JS,caesar
8,dataset_8.csv,9343.70,3,WASM,caesar
8,dataset_8.csv,7546.10,4,JS,caesar
8,dataset_8.csv,9063.40,4,WASM,caesar
8,dataset_8.csv,8548.20,5,JS,caesar
8,dataset_8.csv,9043.00,5,WASM,caesar
8,dataset_8.csv,7411.60,6,JS,caesar
8,dataset_8.csv,9001.60,6,WASM,caesar
8,dataset_8.csv,7874.30,7,JS,caesar
8,dataset_8.csv,9082.90,7,WASM,caesar
8,dataset_8.csv,8087.30,8,JS,caesar
8,dataset_8.csv,10830.70,8,WASM,caesar
8,dataset_8.csv,8512.40,9,JS,caesar
8,dataset_8.csv,8927.40,9,WASM,caesar
8,dataset_8.csv,7549.40,10,JS,caesar
8,dataset_8.csv,9384.10,10,WASM,caesar
9,dataset_9.csv,8084.70,1,JS,caesar
9,dataset_9.csv,9154.80,1,WASM,caesar
9,dataset_9.csv,8090.60,2,JS,caesar
9,dataset_9.csv,10731.80,2,WASM,caesar
9,dataset_9.csv,8078.90,3,JS,caesar
9,dataset_9.csv,9277.20,3,WASM,caesar
9,dataset_9.csv,7481.90,4,JS,caesar
9,dataset_9.csv,8970.10,4,WASM,caesar
9,dataset_9.csv,7482.40,5,JS,caesar
9,dataset_9.csv,9295.70,5,WASM,caesar
9,dataset_9.csv,9816.60,6,JS,caesar
9,dataset_9.csv,8945.60,6,WASM,caesar
9,dataset_9.csv,8031.70,7,JS,caesar
9,dataset_9.csv,9150.90,7,WASM,caesar
9,dataset_9.csv,7452.70,8,JS,caesar
9,dataset_9.csv,9324.10,8,WASM,caesar
9,dataset_9.csv,8179.30,9,JS,caesar
9,dataset_9.csv,10883.90,9,WASM,caesar
