Image ID,Resolution Category,Size (KB),Time Taken (ms),TrialNum,Method,Filters
29,2K,727,35.10,10,JS,SepiaTone
29,2K,727,55.30,10,WASM,SepiaTone
30,2K,649,28.10,1,JS,SepiaTone
30,2K,649,55.00,1,WASM,SepiaTone
30,2K,649,35.80,2,JS,SepiaTone
30,2K,649,54.70,2,WASM,SepiaTone
30,2K,649,35.10,3,JS,SepiaTone
30,2K,649,55.80,3,WASM,SepiaTone
30,2K,649,28.50,4,JS,SepiaTone
30,2K,649,55.00,4,WASM,SepiaTone
30,2K,649,35.50,5,JS,SepiaTone
30,2K,649,55.40,5,WASM,SepiaTone
30,2K,649,28.50,6,JS,SepiaTone
30,2K,649,55.90,6,WASM,SepiaTone
30,2K,649,40.00,7,JS,SepiaTone
30,2K,649,60.30,7,WASM,SepiaTone
30,2K,649,40.00,8,JS,SepiaTone
30,2K,649,54.60,8,WASM,SepiaTone
30,2K,649,28.20,9,JS,SepiaTone
30,2K,649,59.30,9,WASM,SepiaTone
30,2K,649,38.40,10,JS,SepiaTone
30,2K,649,56.30,10,WASM,SepiaTone
31,4K,1010,58.00,1,JS,SepiaTone
31,4K,1010,132.70,1,WASM,SepiaTone
31,4K,1010,61.30,2,JS,SepiaTone
31,4K,1010,126.10,2,WASM,SepiaTone
31,4K,1010,59.10,3,JS,SepiaTone
31,4K,1010,123.70,3,WASM,SepiaTone
31,4K,1010,63.20,4,JS,SepiaTone
31,4K,1010,127.40,4,WASM,SepiaTone
31,4K,1010,63.50,5,JS,SepiaTone
31,4K,1010,125.00,5,WASM,SepiaTone
31,4K,1010,62.00,6,JS,SepiaTone
31,4K,1010,126.20,6,WASM,SepiaTone
31,4K,1010,59.70,7,JS,SepiaTone
31,4K,1010,127.20,7,WASM,SepiaTone
31,4K,1010,59.60,8,JS,SepiaTone
31,4K,1010,138.60,8,WASM,SepiaTone
31,4K,1010,92.90,9,JS,SepiaTone
31,4K,1010,159.10,9,WASM,SepiaTone
31,4K,1010,98.50,10,JS,SepiaTone
31,4K,1010,181.40,10,WASM,SepiaTone
32,4K,1273,80.60,1,JS,SepiaTone
32,4K,1273,171.90,1,WASM,SepiaTone
32,4K,1273,100.30,2,JS,SepiaTone
32,4K,1273,171.40,2,WASM,SepiaTone
32,4K,1273,100.60,3,JS,SepiaTone
32,4K,1273,165.70,3,WASM,SepiaTone
32,4K,1273,58.90,4,JS,SepiaTone
32,4K,1273,127.50,4,WASM,SepiaTone
32,4K,1273,58.40,5,JS,SepiaTone
32,4K,1273,146.50,5,WASM,SepiaTone
32,4K,1273,59.00,6,JS,SepiaTone
32,4K,1273,153.00,6,WASM,SepiaTone
32,4K,1273,88.70,7,JS,SepiaTone
32,4K,1273,142.30,7,WASM,SepiaTone
32,4K,1273,68.00,8,JS,SepiaTone
32,4K,1273,127.10,8,WASM,SepiaTone
32,4K,1273,64.00,9,JS,SepiaTone
32,4K,1273,125.10,9,WASM,SepiaTone
32,4K,1273,58.40,10,JS,SepiaTone
32,4K,1273,124.20,10,WASM,SepiaTone
33,4K,1274,59.80,1,JS,SepiaTone
33,4K,1274,124.00,1,WASM,SepiaTone
33,4K,1274,61.30,2,JS,SepiaTone
33,4K,1274,123.60,2,WASM,SepiaTone
33,4K,1274,60.20,3,JS,SepiaTone
33,4K,1274,126.70,3,WASM,SepiaTone
33,4K,1274,61.00,4,JS,SepiaTone
33,4K,1274,123.10,4,WASM,SepiaTone
33,4K,1274,60.70,5,JS,SepiaTone
33,4K,1274,124.10,5,WASM,SepiaTone
33,4K,1274,62.70,6,JS,SepiaTone
33,4K,1274,125.10,6,WASM,SepiaTone
33,4K,1274,59.60,7,JS,SepiaTone
33,4K,1274,121.50,7,WASM,SepiaTone
33,4K,1274,58.50,8,JS,SepiaTone
33,4K,1274,125.20,8,WASM,SepiaTone
33,4K,1274,58.70,9,JS,SepiaTone
33,4K,1274,127.90,9,WASM,SepiaTone
33,4K,1274,59.30,10,JS,SepiaTone
33,4K,1274,127.50,10,WASM,SepiaTone
34,4K,1294,60.40,1,JS,SepiaTone
34,4K,1294,123.80,1,WASM,SepiaTone
34,4K,1294,60.70,2,JS,SepiaTone
34,4K,1294,126.20,2,WASM,SepiaTone
34,4K,1294,61.70,3,JS,SepiaTone
34,4K,1294,125.70,3,WASM,SepiaTone
34,4K,1294,61.60,4,JS,SepiaTone
34,4K,1294,124.80,4,WASM,SepiaTone
34,4K,1294,60.80,5,JS,SepiaTone
34,4K,1294,123.90,5,WASM,SepiaTone
34,4K,1294,59.50,6,JS,SepiaTone
34,4K,1294,121.80,6,WASM,SepiaTone
34,4K,1294,66.20,7,JS,SepiaTone
34,4K,1294,122.00,7,WASM,SepiaTone
34,4K,1294,63.20,8,JS,SepiaTone
34,4K,1294,124.00,8,WASM,SepiaTone
34,4K,1294,64.70,9,JS,SepiaTone
34,4K,1294,125.80,9,WASM,SepiaTone
34,4K,1294,60.50,10,JS,SepiaTone
34,4K,1294,123.80,10,WASM,SepiaTone
35,4K,1292,68.50,1,JS,SepiaTone
35,4K,1292,123.40,1,WASM,SepiaTone
35,4K,1292,57.50,2,JS,SepiaTone
35,4K,1292,124.50,2,WASM,SepiaTone
35,4K,1292,58.70,3,JS,SepiaTone
35,4K,1292,123.90,3,WASM,SepiaTone
35,4K,1292,59.20,4,JS,SepiaTone
35,4K,1292,123.60,4,WASM,SepiaTone
35,4K,1292,59.10,5,JS,SepiaTone
35,4K,1292,123.40,5,WASM,SepiaTone
35,4K,1292,57.70,6,JS,SepiaTone
35,4K,1292,121.90,6,WASM,SepiaTone
35,4K,1292,58.40,7,JS,SepiaTone
35,4K,1292,129.70,7,WASM,SepiaTone
35,4K,1292,59.60,8,JS,SepiaTone
35,4K,1292,123.10,8,WASM,SepiaTone
35,4K,1292,58.50,9,JS,SepiaTone
35,4K,1292,122.20,9,WASM,SepiaTone
35,4K,1292,58.50,10,JS,SepiaTone
35,4K,1292,121.40,10,WASM,SepiaTone
36,4K,1374,70.00,1,JS,SepiaTone
36,4K,1374,125.70,1,WASM,SepiaTone
36,4K,1374,66.90,2,JS,SepiaTone
36,4K,1374,122.60,2,WASM,SepiaTone
36,4K,1374,66.70,3,JS,SepiaTone
36,4K,1374,122.70,3,WASM,SepiaTone
36,4K,1374,62.00,4,JS,SepiaTone
36,4K,1374,123.00,4,WASM,SepiaTone
36,4K,1374,62.80,5,JS,SepiaTone
36,4K,1374,125.70,5,WASM,SepiaTone
36,4K,1374,62.60,6,JS,SepiaTone
36,4K,1374,122.20,6,WASM,SepiaTone
36,4K,1374,64.60,7,JS,SepiaTone
36,4K,1374,124.50,7,WASM,SepiaTone
36,4K,1374,63.30,8,JS,SepiaTone
36,4K,1374,124.10,8,WASM,SepiaTone
36,4K,1374,64.10,9,JS,SepiaTone
36,4K,1374,127.90,9,WASM,SepiaTone
36,4K,1374,66.40,10,JS,SepiaTone
36,4K,1374,125.90,10,WASM,SepiaTone
37,4K,1349,58.80,1,JS,SepiaTone
37,4K,1349,124.90,1,WASM,SepiaTone
37,4K,1349,67.30,2,JS,SepiaTone
37,4K,1349,128.10,2,WASM,SepiaTone
37,4K,1349,60.00,3,JS,SepiaTone
37,4K,1349,121.20,3,WASM,SepiaTone
37,4K,1349,58.90,4,JS,SepiaTone
37,4K,1349,124.60,4,WASM,SepiaTone
37,4K,1349,58.30,5,JS,SepiaTone
37,4K,1349,127.50,5,WASM,SepiaTone
37,4K,1349,66.80,6,JS,SepiaTone
37,4K,1349,127.50,6,WASM,SepiaTone
37,4K,1349,59.70,7,JS,SepiaTone
37,4K,1349,125.40,7,WASM,SepiaTone
37,4K,1349,59.20,8,JS,SepiaTone
37,4K,1349,123.30,8,WASM,SepiaTone
37,4K,1349,62.30,9,JS,SepiaTone
37,4K,1349,122.90,9,WASM,SepiaTone
37,4K,1349,60.70,10,JS,SepiaTone
37,4K,1349,125.90,10,WASM,SepiaTone
38,4K,1353,67.60,1,JS,SepiaTone
38,4K,1353,125.20,1,WASM,SepiaTone
38,4K,1353,70.40,2,JS,SepiaTone
38,4K,1353,124.50,2,WASM,SepiaTone
38,4K,1353,67.80,3,JS,SepiaTone
38,4K,1353,123.80,3,WASM,SepiaTone
38,4K,1353,63.40,4,JS,SepiaTone
38,4K,1353,125.20,4,WASM,SepiaTone
38,4K,1353,71.30,5,JS,SepiaTone
38,4K,1353,124.40,5,WASM,SepiaTone
38,4K,1353,65.00,6,JS,SepiaTone
38,4K,1353,123.00,6,WASM,SepiaTone
38,4K,1353,64.30,7,JS,SepiaTone
38,4K,1353,126.90,7,WASM,SepiaTone
38,4K,1353,68.40,8,JS,SepiaTone
38,4K,1353,123.60,8,WASM,SepiaTone
38,4K,1353,65.20,9,JS,SepiaTone
38,4K,1353,125.80,9,WASM,SepiaTone
38,4K,1353,67.40,10,JS,SepiaTone
38,4K,1353,125.50,10,WASM,SepiaTone
39,4K,1443,60.50,1,JS,SepiaTone
39,4K,1443,123.10,1,WASM,SepiaTone
39,4K,1443,62.10,2,JS,SepiaTone
39,4K,1443,124.90,2,WASM,SepiaTone
39,4K,1443,60.80,3,JS,SepiaTone
39,4K,1443,123.70,3,WASM,SepiaTone
39,4K,1443,62.90,4,JS,SepiaTone
39,4K,1443,126.70,4,WASM,SepiaTone
39,4K,1443,60.60,5,JS,SepiaTone
39,4K,1443,123.00,5,WASM,SepiaTone
39,4K,1443,61.10,6,JS,SepiaTone
39,4K,1443,122.70,6,WASM,SepiaTone
39,4K,1443,70.90,7,JS,SepiaTone
39,4K,1443,129.80,7,WASM,SepiaTone
39,4K,1443,62.70,8,JS,SepiaTone
39,4K,1443,125.10,8,WASM,SepiaTone
39,4K,1443,61.90,9,JS,SepiaTone
39,4K,1443,125.00,9,WASM,SepiaTone
39,4K,1443,62.80,10,JS,SepiaTone
39,4K,1443,124.40,10,WASM,SepiaTone
40,4K,1484,72.20,1,JS,SepiaTone
40,4K,1484,127.00,1,WASM,SepiaTone
40,4K,1484,61.10,2,JS,SepiaTone
40,4K,1484,123.50,2,WASM,SepiaTone
40,4K,1484,61.00,3,JS,SepiaTone
40,4K,1484,123.80,3,WASM,SepiaTone
40,4K,1484,61.10,4,JS,SepiaTone
40,4K,1484,123.70,4,WASM,SepiaTone
40,4K,1484,71.70,5,JS,SepiaTone
40,4K,1484,123.90,5,WASM,SepiaTone
40,4K,1484,62.80,6,JS,SepiaTone
40,4K,1484,124.50,6,WASM,SepiaTone
40,4K,1484,61.50,7,JS,SepiaTone
40,4K,1484,125.30,7,WASM,SepiaTone
40,4K,1484,65.30,8,JS,SepiaTone
40,4K,1484,128.00,8,WASM,SepiaTone
40,4K,1484,61.50,9,JS,SepiaTone
40,4K,1484,124.70,9,WASM,SepiaTone
40,4K,1484,62.90,10,JS,SepiaTone
40,4K,1484,125.40,10,WASM,SepiaTone
41,8K,11240,232.20,1,JS,SepiaTone
41,8K,11240,660.10,1,WASM,SepiaTone
41,8K,11240,233.50,2,JS,SepiaTone
41,8K,11240,488.70,2,WASM,SepiaTone
41,8K,11240,237.60,3,JS,SepiaTone
41,8K,11240,498.10,3,WASM,SepiaTone
41,8K,11240,235.50,4,JS,SepiaTone
41,8K,11240,494.30,4,WASM,SepiaTone
41,8K,11240,237.70,5,JS,SepiaTone
41,8K,11240,499.60,5,WASM,SepiaTone
41,8K,11240,236.70,6,JS,SepiaTone
41,8K,11240,489.80,6,WASM,SepiaTone
41,8K,11240,243.10,7,JS,SepiaTone
41,8K,11240,502.00,7,WASM,SepiaTone
41,8K,11240,236.70,8,JS,SepiaTone
41,8K,11240,480.00,8,WASM,SepiaTone
41,8K,11240,237.20,9,JS,SepiaTone
41,8K,11240,484.90,9,WASM,SepiaTone
41,8K,11240,235.10,10,JS,SepiaTone
41,8K,11240,486.80,10,WASM,SepiaTone
42,8K,11029,244.60,1,JS,SepiaTone
42,8K,11029,483.80,1,WASM,SepiaTone
42,8K,11029,247.60,2,JS,SepiaTone
42,8K,11029,486.00,2,WASM,SepiaTone
42,8K,11029,240.70,3,JS,SepiaTone
42,8K,11029,493.70,3,WASM,SepiaTone
42,8K,11029,242.30,4,JS,SepiaTone
42,8K,11029,489.80,4,WASM,SepiaTone
42,8K,11029,244.10,5,JS,SepiaTone
42,8K,11029,494.50,5,WASM,SepiaTone
42,8K,11029,246.60,6,JS,SepiaTone
42,8K,11029,488.40,6,WASM,SepiaTone
42,8K,11029,243.50,7,JS,SepiaTone
42,8K,11029,484.10,7,WASM,SepiaTone
42,8K,11029,243.10,8,JS,SepiaTone
42,8K,11029,488.40,8,WASM,SepiaTone
42,8K,11029,240.00,9,JS,SepiaTone
42,8K,11029,488.40,9,WASM,SepiaTone
42,8K,11029,243.10,10,JS,SepiaTone
42,8K,11029,490.60,10,WASM,SepiaTone
43,8K,11481,236.50,1,JS,SepiaTone
43,8K,11481,491.20,1,WASM,SepiaTone
43,8K,11481,230.60,2,JS,SepiaTone
43,8K,11481,490.20,2,WASM,SepiaTone
43,8K,11481,230.50,3,JS,SepiaTone
43,8K,11481,498.00,3,WASM,SepiaTone
43,8K,11481,231.50,4,JS,SepiaTone
43,8K,11481,487.90,4,WASM,SepiaTone
43,8K,11481,231.40,5,JS,SepiaTone
43,8K,11481,482.50,5,WASM,SepiaTone
43,8K,11481,225.60,6,JS,SepiaTone
43,8K,11481,481.30,6,WASM,SepiaTone
43,8K,11481,231.70,7,JS,SepiaTone
43,8K,11481,490.80,7,WASM,SepiaTone
43,8K,11481,231.50,8,JS,SepiaTone
43,8K,11481,490.10,8,WASM,SepiaTone
43,8K,11481,230.20,9,JS,SepiaTone
43,8K,11481,485.50,9,WASM,SepiaTone
43,8K,11481,233.00,10,JS,SepiaTone
43,8K,11481,489.30,10,WASM,SepiaTone
44,8K,11055,275.40,1,JS,SepiaTone
44,8K,11055,483.00,1,WASM,SepiaTone
44,8K,11055,239.70,2,JS,SepiaTone
44,8K,11055,481.50,2,WASM,SepiaTone
44,8K,11055,241.50,3,JS,SepiaTone
44,8K,11055,487.80,3,WASM,SepiaTone
44,8K,11055,240.90,4,JS,SepiaTone
44,8K,11055,484.80,4,WASM,SepiaTone
44,8K,11055,251.70,5,JS,SepiaTone
44,8K,11055,493.30,5,WASM,SepiaTone
44,8K,11055,242.10,6,JS,SepiaTone
44,8K,11055,484.80,6,WASM,SepiaTone
44,8K,11055,241.60,7,JS,SepiaTone
44,8K,11055,487.20,7,WASM,SepiaTone
44,8K,11055,243.40,8,JS,SepiaTone
44,8K,11055,484.40,8,WASM,SepiaTone
44,8K,11055,238.70,9,JS,SepiaTone
44,8K,11055,481.70,9,WASM,SepiaTone
44,8K,11055,243.30,10,JS,SepiaTone
44,8K,11055,492.90,10,WASM,SepiaTone
45,8K,11093,233.70,1,JS,SepiaTone
45,8K,11093,479.00,1,WASM,SepiaTone
45,8K,11093,233.30,2,JS,SepiaTone
45,8K,11093,489.30,2,WASM,SepiaTone
45,8K,11093,233.30,3,JS,SepiaTone
45,8K,11093,499.00,3,WASM,SepiaTone
45,8K,11093,227.20,4,JS,SepiaTone
45,8K,11093,481.10,4,WASM,SepiaTone
45,8K,11093,228.50,5,JS,SepiaTone
45,8K,11093,491.00,5,WASM,SepiaTone
45,8K,11093,231.00,6,JS,SepiaTone
45,8K,11093,490.50,6,WASM,SepiaTone
45,8K,11093,232.60,7,JS,SepiaTone
45,8K,11093,489.50,7,WASM,SepiaTone
45,8K,11093,234.00,8,JS,SepiaTone
45,8K,11093,482.10,8,WASM,SepiaTone
45,8K,11093,228.30,9,JS,SepiaTone
45,8K,11093,482.80,9,WASM,SepiaTone
45,8K,11093,228.30,10,JS,SepiaTone
45,8K,11093,493.10,10,WASM,SepiaTone
46,8K,11154,232.70,1,JS,SepiaTone
46,8K,11154,483.50,1,WASM,SepiaTone
46,8K,11154,235.50,2,JS,SepiaTone
46,8K,11154,490.70,2,WASM,SepiaTone
46,8K,11154,232.00,3,JS,SepiaTone
46,8K,11154,488.40,3,WASM,SepiaTone
46,8K,11154,234.00,4,JS,SepiaTone
46,8K,11154,491.60,4,WASM,SepiaTone
46,8K,11154,359.70,5,JS,SepiaTone
46,8K,11154,701.70,5,WASM,SepiaTone
46,8K,11154,310.90,6,JS,SepiaTone
46,8K,11154,520.70,6,WASM,SepiaTone
46,8K,11154,283.20,7,JS,SepiaTone
46,8K,11154,496.80,7,WASM,SepiaTone
46,8K,11154,245.90,8,JS,SepiaTone
46,8K,11154,499.10,8,WASM,SepiaTone
46,8K,11154,240.20,9,JS,SepiaTone
46,8K,11154,517.90,9,WASM,SepiaTone
46,8K,11154,236.80,10,JS,SepiaTone
46,8K,11154,488.20,10,WASM,SepiaTone
47,8K,11521,261.10,1,JS,SepiaTone
47,8K,11521,494.80,1,WASM,SepiaTone
47,8K,11521,255.10,2,JS,SepiaTone
47,8K,11521,502.10,2,WASM,SepiaTone
47,8K,11521,250.30,3,JS,SepiaTone
47,8K,11521,491.60,3,WASM,SepiaTone
47,8K,11521,252.50,4,JS,SepiaTone
47,8K,11521,486.80,4,WASM,SepiaTone
47,8K,11521,249.10,5,JS,SepiaTone
47,8K,11521,499.90,5,WASM,SepiaTone
47,8K,11521,248.70,6,JS,SepiaTone
47,8K,11521,482.40,6,WASM,SepiaTone
47,8K,11521,253.00,7,JS,SepiaTone
47,8K,11521,495.50,7,WASM,SepiaTone
47,8K,11521,261.20,8,JS,SepiaTone
47,8K,11521,486.80,8,WASM,SepiaTone
47,8K,11521,247.20,9,JS,SepiaTone
47,8K,11521,496.50,9,WASM,SepiaTone
47,8K,11521,245.60,10,JS,SepiaTone
47,8K,11521,478.10,10,WASM,SepiaTone
48,8K,11895,238.70,1,JS,SepiaTone
48,8K,11895,485.80,1,WASM,SepiaTone
48,8K,11895,234.50,2,JS,SepiaTone
48,8K,11895,488.70,2,WASM,SepiaTone
48,8K,11895,247.80,3,JS,SepiaTone
48,8K,11895,490.60,3,WASM,SepiaTone
48,8K,11895,235.50,4,JS,SepiaTone
48,8K,11895,518.20,4,WASM,SepiaTone
48,8K,11895,242.30,5,JS,SepiaTone
48,8K,11895,494.60,5,WASM,SepiaTone
48,8K,11895,240.00,6,JS,SepiaTone
48,8K,11895,494.20,6,WASM,SepiaTone
48,8K,11895,240.90,7,JS,SepiaTone
48,8K,11895,491.50,7,WASM,SepiaTone
48,8K,11895,239.30,8,JS,SepiaTone
48,8K,11895,489.60,8,WASM,SepiaTone
48,8K,11895,240.30,9,JS,SepiaTone
48,8K,11895,497.60,9,WASM,SepiaTone
48,8K,11895,236.40,10,JS,SepiaTone
48,8K,11895,500.90,10,WASM,SepiaTone
49,8K,11993,258.90,1,JS,SepiaTone
49,8K,11993,485.10,1,WASM,SepiaTone
49,8K,11993,242.80,2,JS,SepiaTone
49,8K,11993,503.60,2,WASM,SepiaTone
49,8K,11993,246.90,3,JS,SepiaTone
49,8K,11993,498.70,3,WASM,SepiaTone
49,8K,11993,245.30,4,JS,SepiaTone
49,8K,11993,489.80,4,WASM,SepiaTone
49,8K,11993,245.70,5,JS,SepiaTone
49,8K,11993,493.70,5,WASM,SepiaTone
49,8K,11993,261.00,6,JS,SepiaTone
49,8K,11993,491.60,6,WASM,SepiaTone
49,8K,11993,243.90,7,JS,SepiaTone
49,8K,11993,480.80,7,WASM,SepiaTone
49,8K,11993,240.80,8,JS,SepiaTone
49,8K,11993,494.00,8,WASM,SepiaTone
49,8K,11993,246.70,9,JS,SepiaTone
49,8K,11993,491.20,9,WASM,SepiaTone
49,8K,11993,247.40,10,JS,SepiaTone
49,8K,11993,492.10,10,WASM,SepiaTone
50,8K,11804,235.80,1,JS,SepiaTone
50,8K,11804,483.40,1,WASM,SepiaTone
50,8K,11804,229.90,2,JS,SepiaTone
50,8K,11804,490.50,2,WASM,SepiaTone
50,8K,11804,235.40,3,JS,SepiaTone
50,8K,11804,488.80,3,WASM,SepiaTone
50,8K,11804,234.90,4,JS,SepiaTone
50,8K,11804,490.00,4,WASM,SepiaTone
50,8K,11804,246.90,5,JS,SepiaTone
50,8K,11804,491.60,5,WASM,SepiaTone
50,8K,11804,233.10,6,JS,SepiaTone
50,8K,11804,483.00,6,WASM,SepiaTone
50,8K,11804,228.40,7,JS,SepiaTone
50,8K,11804,497.10,7,WASM,SepiaTone
50,8K,11804,231.70,8,JS,SepiaTone
50,8K,11804,491.70,8,WASM,SepiaTone
50,8K,11804,233.70,9,JS,SepiaTone
50,8K,11804,485.40,9,WASM,SepiaTone
50,8K,11804,232.60,10,JS,SepiaTone
50,8K,11804,483.50,10,WASM,SepiaTone
