FileID,FileName,TimeTaken (ms),TrialNum,Method,EncryptionMethod
6,dataset_6.csv,8075.30,5,JS,caesar
6,dataset_6.csv,9296.30,5,WASM,caesar
6,dataset_6.csv,7864.60,6,JS,caesar
6,dataset_6.csv,9661.10,6,WASM,caesar
6,dataset_6.csv,7060.00,7,JS,caesar
6,dataset_6.csv,9558.10,7,WASM,caesar
6,dataset_6.csv,7970.10,8,JS,caesar
6,dataset_6.csv,9258.70,8,WASM,caesar
6,dataset_6.csv,7095.70,9,JS,caesar
6,dataset_6.csv,9225.40,9,WASM,caesar
6,dataset_6.csv,7067.50,10,JS,caesar
6,dataset_6.csv,9304.80,10,WASM,caesar
7,dataset_7.csv,7913.30,1,JS,caesar
7,dataset_7.csv,10362.30,1,WASM,caesar
7,dataset_7.csv,7409.40,2,JS,caesar
7,dataset_7.csv,9305.20,2,WASM,caesar
7,dataset_7.csv,7735.60,3,JS,caesar
7,dataset_7.csv,9295.50,3,WASM,caesar
7,dataset_7.csv,6958.80,4,JS,caesar
7,dataset_7.csv,10907.40,4,WASM,caesar
7,dataset_7.csv,7483.50,5,JS,caesar
7,dataset_7.csv,9307.10,5,WASM,caesar
7,dataset_7.csv,7686.10,6,JS,caesar
7,dataset_7.csv,10181.50,6,WASM,caesar
7,dataset_7.csv,8387.30,7,JS,caesar
7,dataset_7.csv,9568.80,7,WASM,caesar
7,dataset_7.csv,7403.40,8,JS,caesar
7,dataset_7.csv,9559.00,8,WASM,caesar
7,dataset_7.csv,7707.30,9,JS,caesar
7,dataset_7.csv,9126.30,9,WASM,caesar
7,dataset_7.csv,6957.70,10,JS,caesar
7,dataset_7.csv,9531.50,10,WASM,caesar
8,dataset_8.csv,7795.50,1,JS,caesar
8,dataset_8.csv,9184.70,1,WASM,caesar
8,dataset_8.csv,7000.20,2,JS,caesar
8,dataset_8.csv,9283.60,2,WASM,caesar
8,dataset_8.csv,7072.90,3,JS,caesar
8,dataset_8.csv,9352.80,3,WASM,caesar
8,dataset_8.csv,7718.80,4,JS,caesar
8,dataset_8.csv,9207.00,4,WASM,caesar
8,dataset_8.csv,9010.10,5,JS,caesar
8,dataset_8.csv,9270.00,5,WASM,caesar
8,dataset_8.csv,7097.80,6,JS,caesar
8,dataset_8.csv,9512.30,6,WASM,caesar
8,dataset_8.csv,7688.50,7,JS,caesar
8,dataset_8.csv,9178.50,7,WASM,caesar
8,dataset_8.csv,7166.20,8,JS,caesar
8,dataset_8.csv,9214.20,8,WASM,caesar
8,dataset_8.csv,7043.90,9,JS,caesar
8,dataset_8.csv,9307.00,9,WASM,caesar
8,dataset_8.csv,7705.80,10,JS,caesar
8,dataset_8.csv,9124.10,10,WASM,caesar
9,dataset_9.csv,7840.50,1,JS,caesar
9,dataset_9.csv,9221.60,1,WASM,caesar
9,dataset_9.csv,7051.70,2,JS,caesar
9,dataset_9.csv,9227.40,2,WASM,caesar
