FileID,FileName,TimeTaken (ms),TrialNum,Method,EncryptionMethod
5,dataset_5.csv,8989.40,7,WASM,all_enc_methods
5,dataset_5.csv,22010.50,8,JS,all_enc_methods
5,dataset_5.csv,9052.30,8,WASM,all_enc_methods
5,dataset_5.csv,21681.80,9,JS,all_enc_methods
5,dataset_5.csv,8996.20,9,WASM,all_enc_methods
5,dataset_5.csv,22024.00,10,JS,all_enc_methods
5,dataset_5.csv,10630.30,10,WASM,all_enc_methods
6,dataset_6.csv,20858.10,1,JS,all_enc_methods
6,dataset_6.csv,8849.20,1,WASM,all_enc_methods
6,dataset_6.csv,21798.40,2,JS,all_enc_methods
6,dataset_6.csv,8720.50,2,WASM,all_enc_methods
6,dataset_6.csv,24828.80,3,JS,all_enc_methods
6,dataset_6.csv,8635.70,3,WASM,all_enc_methods
6,dataset_6.csv,23803.60,4,JS,all_enc_methods
6,dataset_6.csv,8626.90,4,WASM,all_enc_methods
6,dataset_6.csv,22292.70,5,JS,all_enc_methods
6,dataset_6.csv,8894.50,5,WASM,all_enc_methods
6,dataset_6.csv,22402.90,6,JS,all_enc_methods
6,dataset_6.csv,8563.20,6,WASM,all_enc_methods
6,dataset_6.csv,22168.60,7,JS,all_enc_methods
6,dataset_6.csv,8695.80,7,WASM,all_enc_methods
6,dataset_6.csv,23286.80,8,JS,all_enc_methods
6,dataset_6.csv,8658.10,8,WASM,all_enc_methods
6,dataset_6.csv,22196.00,9,JS,all_enc_methods
6,dataset_6.csv,8336.50,9,WASM,all_enc_methods
6,dataset_6.csv,22088.60,10,JS,all_enc_methods
6,dataset_6.csv,8726.70,10,WASM,all_enc_methods
7,dataset_7.csv,21213.50,1,JS,all_enc_methods
7,dataset_7.csv,8854.90,1,WASM,all_enc_methods
7,dataset_7.csv,23385.00,2,JS,all_enc_methods
7,dataset_7.csv,9093.30,2,WASM,all_enc_methods
7,dataset_7.csv,22638.90,3,JS,all_enc_methods
7,dataset_7.csv,9002.70,3,WASM,all_enc_methods
7,dataset_7.csv,23515.10,4,JS,all_enc_methods
7,dataset_7.csv,9270.00,4,WASM,all_enc_methods
7,dataset_7.csv,22093.60,5,JS,all_enc_methods
7,dataset_7.csv,9400.80,5,WASM,all_enc_methods
7,dataset_7.csv,23047.90,6,JS,all_enc_methods
7,dataset_7.csv,9509.00,6,WASM,all_enc_methods
7,dataset_7.csv,21944.00,7,JS,all_enc_methods
7,dataset_7.csv,10498.70,7,WASM,all_enc_methods
7,dataset_7.csv,22807.90,8,JS,all_enc_methods
7,dataset_7.csv,9172.80,8,WASM,all_enc_methods
7,dataset_7.csv,22080.20,9,JS,all_enc_methods
7,dataset_7.csv,8974.70,9,WASM,all_enc_methods
7,dataset_7.csv,23398.20,10,JS,all_enc_methods
7,dataset_7.csv,8806.50,10,WASM,all_enc_methods
8,dataset_8.csv,22574.60,1,JS,all_enc_methods
8,dataset_8.csv,8587.70,1,WASM,all_enc_methods
8,dataset_8.csv,22741.30,2,JS,all_enc_methods
8,dataset_8.csv,8684.20,2,WASM,all_enc_methods
8,dataset_8.csv,21991.40,3,JS,all_enc_methods
8,dataset_8.csv,9713.20,3,WASM,all_enc_methods
8,dataset_8.csv,22238.20,4,JS,all_enc_methods
8,dataset_8.csv,8669.00,4,WASM,all_enc_methods
8,dataset_8.csv,21903.10,5,JS,all_enc_methods
8,dataset_8.csv,8857.20,5,WASM,all_enc_methods
8,dataset_8.csv,22459.80,6,JS,all_enc_methods
8,dataset_8.csv,9014.50,6,WASM,all_enc_methods
8,dataset_8.csv,22023.40,7,JS,all_enc_methods
8,dataset_8.csv,10326.60,7,WASM,all_enc_methods
8,dataset_8.csv,21964.00,8,JS,all_enc_methods
8,dataset_8.csv,8468.40,8,WASM,all_enc_methods
8,dataset_8.csv,23435.60,9,JS,all_enc_methods
8,dataset_8.csv,8787.20,9,WASM,all_enc_methods
8,dataset_8.csv,22293.40,10,JS,all_enc_methods
8,dataset_8.csv,8853.90,10,WASM,all_enc_methods
9,dataset_9.csv,22931.90,1,JS,all_enc_methods
9,dataset_9.csv,9493.90,1,WASM,all_enc_methods
9,dataset_9.csv,21921.20,2,JS,all_enc_methods
9,dataset_9.csv,10233.40,2,WASM,all_enc_methods
9,dataset_9.csv,22274.40,3,JS,all_enc_methods
9,dataset_9.csv,9243.90,3,WASM,all_enc_methods
9,dataset_9.csv,21705.60,4,JS,all_enc_methods
9,dataset_9.csv,8865.70,4,WASM,all_enc_methods
9,dataset_9.csv,23691.10,5,JS,all_enc_methods
9,dataset_9.csv,9070.70,5,WASM,all_enc_methods
9,dataset_9.csv,22538.80,6,JS,all_enc_methods
9,dataset_9.csv,10468.10,6,WASM,all_enc_methods
9,dataset_9.csv,22448.30,7,JS,all_enc_methods
9,dataset_9.csv,8917.30,7,WASM,all_enc_methods
9,dataset_9.csv,21695.70,8,JS,all_enc_methods
9,dataset_9.csv,10657.00,8,WASM,all_enc_methods
9,dataset_9.csv,22196.30,9,JS,all_enc_methods
9,dataset_9.csv,8994.70,9,WASM,all_enc_methods
9,dataset_9.csv,23789.00,10,JS,all_enc_methods
9,dataset_9.csv,9336.50,10,WASM,all_enc_methods
10,dataset_10.csv,21791.20,1,JS,all_enc_methods
10,dataset_10.csv,8662.40,1,WASM,all_enc_methods
10,dataset_10.csv,23814.40,2,JS,all_enc_methods
10,dataset_10.csv,8558.70,2,WASM,all_enc_methods
10,dataset_10.csv,22686.70,3,JS,all_enc_methods
10,dataset_10.csv,8959.40,3,WASM,all_enc_methods
10,dataset_10.csv,22354.10,4,JS,all_enc_methods
10,dataset_10.csv,8984.10,4,WASM,all_enc_methods
10,dataset_10.csv,22241.10,5,JS,all_enc_methods
10,dataset_10.csv,8807.00,5,WASM,all_enc_methods
10,dataset_10.csv,22893.20,6,JS,all_enc_methods
10,dataset_10.csv,9385.80,6,WASM,all_enc_methods
10,dataset_10.csv,22230.00,7,JS,all_enc_methods
10,dataset_10.csv,8959.50,7,WASM,all_enc_methods
10,dataset_10.csv,24087.60,8,JS,all_enc_methods
10,dataset_10.csv,8792.50,8,WASM,all_enc_methods
10,dataset_10.csv,21924.90,9,JS,all_enc_methods
10,dataset_10.csv,8613.40,9,WASM,all_enc_methods
10,dataset_10.csv,23551.90,10,JS,all_enc_methods
10,dataset_10.csv,8693.20,10,WASM,all_enc_methods
